orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.134,0.9,0.4,0.0,0.1
0.248,0.9,0.4,0.0,0.1
0.272,0.9,0.3,0.0,0.1
0.364,0.9,0.3,0.0,0.1
0.51,0.9,0.3,0.0,0.1
0.61,0.9,0.3,0.0,0.1
0.817,1.0,0.2,-0.0,0.2
0.868,1.0,0.2,-0.0,0.2
0.94,1.0,0.0,-0.1,0.2
1.022,0.9,-0.1,-0.2,0.3
1.125,0.9,-0.2,-0.2,0.3
1.205,0.8,-0.3,-0.3,0.3
1.326,0.8,-0.3,-0.3,0.3
1.436,0.8,-0.3,-0.4,0.3
1.571,0.9,-0.1,-0.4,0.2
1.637,0.9,0.1,-0.5,0.1
1.747,0.9,0.1,-0.5,0.1
1.833,0.9,0.1,-0.4,0.2
1.954,0.9,0.1,-0.3,0.2
2.044,0.9,0.1,-0.3,0.2
2.136,0.9,0.0,-0.3,0.2
2.238,0.9,0.0,-0.3,0.2
2.356,0.9,0.0,-0.4,0.2
2.434,0.9,0.1,-0.3,0.2
2.537,0.9,0.1,-0.3,0.2
2.658,0.9,0.0,-0.3,0.2
2.738,0.9,0.0,-0.3,0.2
2.808,0.9,-0.0,-0.4,0.2
2.919,0.9,-0.0,-0.3,0.2
3.037,0.9,-0.0,-0.4,0.2
3.174,0.9,-0.0,-0.3,0.2
3.245,0.9,-0.0,-0.4,0.2
3.344,0.9,-0.0,-0.4,0.2
3.459,0.9,0.0,-0.3,0.2
3.54,0.9,0.0,-0.4,0.2
3.634,0.9,0.0,-0.3,0.2
3.734,0.9,0.0,-0.4,0.2
3.832,0.9,0.0,-0.3,0.2
3.91,0.9,0.0,-0.3,0.2
4.043,0.9,0.0,-0.4,0.2
4.128,0.9,0.0,-0.3,0.2
4.26,0.9,0.0,-0.4,0.2
4.323,0.9,-0.0,-0.3,0.2
4.422,0.9,-0.0,-0.4,0.2
4.535,0.9,-0.0,-0.4,0.2
4.637,0.9,0.0,-0.3,0.2
4.743,0.9,0.0,-0.4,0.2
4.863,0.9,0.0,-0.3,0.2
4.966,0.9,0.0,-0.4,0.2
5.044,0.9,0.0,-0.4,0.2
5.139,0.9,0.0,-0.4,0.2
5.238,0.9,-0.0,-0.4,0.2
5.358,0.9,0.0,-0.3,0.2
5.439,0.9,-0.0,-0.4,0.2
5.544,0.9,0.0,-0.3,0.2
5.672,0.9,0.0,-0.4,0.2
5.774,0.9,0.0,-0.4,0.2
5.844,0.9,-0.0,-0.4,0.2
5.918,0.9,-0.0,-0.4,0.2
6.012,0.9,-0.0,-0.4,0.2
6.194,0.9,-0.0,-0.4,0.2
6.267,0.9,-0.0,-0.3,0.2
6.343,0.9,-0.0,-0.4,0.2
6.449,0.9,-0.0,-0.4,0.2
6.587,0.9,0.0,-0.3,0.2
6.653,0.9,0.0,-0.4,0.2
6.725,0.9,0.0,-0.3,0.2
6.831,0.9,-0.0,-0.3,0.2
6.965,0.9,-0.1,-0.3,0.2
7.022,0.9,-0.1,-0.3,0.2
7.149,0.9,-0.1,-0.3,0.2
7.345,0.9,-0.1,-0.3,0.2
7.405,0.9,-0.1,-0.3,0.2
7.513,0.9,-0.1,-0.3,0.2
7.631,0.9,-0.1,-0.3,0.2
7.816,0.9,-0.1,-0.3,0.2
7.836,0.9,-0.1,-0.3,0.2
7.879,0.9,-0.1,-0.3,0.2
7.945,0.9,-0.0,-0.3,0.2
8.082,0.9,0.0,-0.3,0.3
8.146,0.9,0.1,-0.3,0.3
8.226,0.9,0.1,-0.2,0.3
8.467,0.9,0.2,-0.2,0.3
8.524,0.9,0.2,-0.2,0.3
8.549,0.9,0.2,-0.2,0.3
8.768,0.9,0.2,-0.2,0.3
8.798,0.9,0.2,-0.2,0.3
8.891,0.9,0.2,-0.2,0.3
8.943,0.9,0.2,-0.2,0.3
9.086,0.9,0.2,-0.2,0.3
9.146,0.9,0.2,-0.2,0.3
9.307,0.9,0.2,-0.2,0.3
9.435,0.9,0.2,-0.2,0.3
9.51,0.9,0.2,-0.2,0.3
9.65,0.9,0.2,-0.2,0.3
9.72,0.9,0.2,-0.2,0.3
9.818,0.9,0.2,-0.2,0.3
9.934,0.9,0.2,-0.2,0.3
10.049,0.9,0.2,-0.2,0.3
10.132,0.9,0.2,-0.1,0.3
10.246,0.9,0.2,-0.1,0.3
10.358,0.9,0.2,-0.1,0.3
10.43,0.9,0.2,-0.1,0.3
10.514,0.9,0.2,-0.1,0.3
