accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.0,-5.7,-2.7,9.0
0.002,-5.9,-2.0,8.9
0.004,-4.9,-2.1,7.9
0.01,-5.3,-3.9,7.4
0.102,-4.8,-3.8,7.7
0.104,-5.1,-3.1,8.0
0.106,-5.2,-3.4,7.6
0.107,-4.8,-3.8,7.9
0.109,-4.7,-3.8,7.9
0.114,-5.0,-3.4,7.7
0.201,-5.0,-3.1,7.6
0.203,-4.9,-3.4,7.6
0.204,-4.9,-3.7,7.6
0.206,-4.9,-3.7,7.6
0.208,-4.9,-3.4,7.6
0.365,-5.0,-3.2,7.7
0.367,-4.9,-3.4,7.8
0.369,-4.7,-3.8,7.9
0.371,-4.7,-3.7,8.0
0.384,-4.8,-3.4,8.0
0.442,-4.8,-3.3,8.0
0.444,-4.6,-3.6,8.0
0.445,-4.5,-3.9,7.9
0.447,-4.5,-4.0,7.8
0.452,-4.2,-4.0,7.9
0.499,-4.8,-3.7,7.7
0.501,-4.4,-3.5,7.7
0.503,-4.9,-3.4,7.7
0.504,-4.2,-4.0,7.5
0.602,-4.5,-4.2,7.5
0.604,-4.5,-4.1,7.4
0.606,-4.5,-4.0,7.4
0.612,-4.6,-3.9,7.4
0.613,-4.5,-3.8,7.4
0.615,-4.5,-3.8,7.4
0.708,-4.6,-3.8,7.4
0.709,-4.6,-3.8,7.6
0.711,-4.5,-3.9,7.6
0.724,-4.5,-3.8,7.7
0.726,-4.6,-3.7,7.8
0.8,-4.6,-3.7,7.8
0.802,-4.6,-3.7,7.8
0.804,-4.7,-3.8,7.8
0.805,-4.6,-3.9,7.8
0.811,-4.5,-3.8,7.9
0.901,-4.5,-3.8,7.8
0.903,-4.6,-3.9,7.8
0.905,-4.6,-3.9,7.8
0.906,-4.7,-3.9,7.8
0.912,-4.8,-3.9,7.8
1.001,-4.7,-3.9,7.9
1.008,-4.8,-3.9,7.8
1.009,-4.8,-3.9,7.6
1.011,-4.8,-3.9,7.5
1.013,-4.7,-4.0,7.4
1.105,-4.7,-3.9,7.3
1.107,-4.7,-3.8,7.2
1.117,-4.8,-4.0,7.2
1.118,-4.8,-4.0,7.2
1.12,-4.9,-4.0,7.2
1.206,-5.0,-4.1,7.2
1.211,-4.9,-4.0,7.3
1.212,-4.9,-4.0,7.4
1.214,-4.9,-4.0,7.3
1.216,-4.9,-4.0,7.3
1.347,-4.9,-4.0,7.3
1.348,-5.0,-4.0,7.4
1.35,-5.1,-4.0,7.5
1.352,-5.1,-4.1,7.5
1.353,-5.2,-4.1,7.5
1.415,-5.2,-4.0,7.5
1.42,-5.2,-4.0,7.6
1.422,-5.2,-4.1,7.6
1.423,-5.2,-4.1,7.6
1.425,-5.3,-4.1,7.5
1.505,-5.4,-4.1,7.4
1.515,-5.5,-4.1,7.4
1.518,-5.5,-4.1,7.3
1.519,-5.5,-4.1,7.3
1.521,-5.5,-4.1,7.2
1.606,-5.5,-4.0,7.2
1.607,-5.5,-4.1,7.1
1.609,-5.7,-4.2,7.1
1.611,-5.6,-4.2,7.1
1.703,-5.6,-4.2,7.1
1.704,-5.7,-4.2,7.0
1.706,-5.7,-4.2,7.0
1.708,-5.7,-4.0,7.0
1.709,-5.7,-4.0,7.1
1.801,-5.7,-4.0,7.0
1.802,-5.7,-4.0,7.0
1.804,-5.8,-4.0,7.0
1.806,-5.7,-4.0,7.0
1.807,-5.7,-4.0,7.1
1.901,-5.6,-4.0,7.0
1.91,-5.6,-4.0,7.0
1.912,-5.7,-4.0,7.0
1.913,-5.9,-4.0,6.9
1.916,-6.0,-4.0,6.7
2.001,-6.1,-4.0,6.7
2.002,-6.2,-3.8,6.5
2.008,-6.2,-3.7,6.4
2.009,-6.0,-3.7,6.1
2.011,-6.0,-3.7,5.6
2.101,-6.3,-3.7,5.2
2.102,-6.4,-3.9,5.0
2.108,-6.4,-4.0,5.1
2.11,-6.5,-4.1,5.1
2.112,-6.6,-4.1,5.0
2.207,-6.6,-4.2,5.0
2.208,-6.6,-4.2,5.0
2.21,-6.7,-4.3,5.0
2.212,-6.9,-4.4,5.0
2.213,-7.0,-4.5,4.9
2.339,-7.0,-4.6,4.7
2.341,-7.2,-4.5,4.5
2.343,-7.5,-4.7,4.5
2.344,-7.6,-4.9,4.3
2.346,-7.6,-5.1,4.3
2.403,-7.7,-5.2,4.2
2.405,-7.8,-5.5,4.1
2.407,-7.9,-5.6,3.9
2.409,-7.9,-5.5,3.8
2.41,-8.1,-5.3,3.6
2.501,-8.1,-5.3,3.7
2.502,-8.1,-5.2,3.8
2.504,-8.1,-5.1,3.9
2.506,-8.3,-4.8,3.9
2.507,-8.6,-4.4,3.7
2.601,-8.7,-4.0,3.7
2.607,-8.8,-4.3,3.3
2.609,-8.6,-5.1,2.4
2.61,-8.2,-5.9,1.9
2.623,-8.2,-6.0,1.6
2.703,-8.2,-5.5,2.2
2.708,-8.1,-4.1,3.3
2.71,-8.8,-4.2,3.5
2.712,-8.6,-4.9,3.3
2.713,-8.1,-4.7,2.5
2.8,-8.2,-4.3,1.8
2.802,-8.3,-4.3,1.1
2.804,-8.4,-4.8,0.3
2.805,-8.3,-5.1,-0.1
2.807,-7.9,-5.3,-0.4
2.9,-7.9,-5.4,-0.5
2.906,-7.9,-5.4,-0.5
2.908,-8.1,-5.4,-0.7
2.909,-8.5,-5.5,-0.8
2.911,-8.5,-5.6,-0.6
