orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.017,0.1,-0.0,0.0,-1.0
0.194,0.1,-0.0,0.0,-1.0
0.341,0.1,-0.0,0.1,-1.0
0.407,0.1,-0.1,0.1,-1.0
0.497,0.0,-0.1,0.1,-1.0
0.598,0.0,-0.1,0.1,-1.0
0.729,-0.0,-0.1,0.1,-1.0
0.798,-0.0,-0.1,0.2,-1.0
0.897,0.0,-0.0,0.2,-1.0
1.001,0.0,0.0,0.2,-1.0
1.124,0.0,0.1,0.2,-1.0
1.202,-0.1,0.1,0.3,-0.9
1.314,-0.1,0.1,0.3,-0.9
1.399,-0.2,0.0,0.4,-0.9
1.525,-0.2,0.0,0.4,-0.9
1.6,-0.2,0.0,0.4,-0.9
1.702,-0.2,0.0,0.4,-0.9
1.796,-0.2,0.0,0.4,-0.9
1.931,-0.2,0.0,0.4,-0.9
2.008,-0.2,0.0,0.3,-0.9
2.1,-0.1,0.0,0.3,-0.9
2.219,-0.1,0.0,0.3,-0.9
2.338,-0.1,0.1,0.3,-1.0
2.41,-0.0,0.1,0.3,-1.0
2.5,0.1,0.1,0.2,-1.0
2.632,0.1,0.2,0.1,-1.0
2.705,-0.0,0.3,0.1,-0.9
2.807,-0.1,0.3,-0.0,-1.0
2.918,-0.3,0.1,0.0,-0.9
3.03,-0.4,0.1,0.2,-0.9
3.107,-0.4,0.1,0.2,-0.9
3.205,-0.4,0.1,0.2,-0.9
3.314,-0.4,0.2,0.3,-0.9
3.444,-0.3,0.2,0.4,-0.8
3.505,-0.3,0.2,0.4,-0.8
3.609,-0.4,0.2,0.3,-0.9
3.705,-0.3,0.2,0.4,-0.8
3.83,-0.3,0.2,0.4,-0.8
3.91,-0.3,0.2,0.3,-0.8
4.009,-0.3,0.2,0.4,-0.8
4.107,-0.3,0.2,0.3,-0.8
4.262,-0.3,0.2,0.3,-0.8
4.312,-0.3,0.2,0.4,-0.8
4.408,-0.3,0.2,0.4,-0.8
4.516,-0.3,0.2,0.4,-0.8
4.631,-0.3,0.2,0.4,-0.8
4.708,-0.3,0.2,0.4,-0.8
4.807,-0.3,0.2,0.4,-0.8
4.934,-0.3,0.2,0.4,-0.8
5.002,-0.3,0.2,0.4,-0.8
5.101,-0.3,0.2,0.4,-0.8
5.214,-0.3,0.2,0.4,-0.8
5.333,-0.3,0.2,0.4,-0.8
5.411,-0.3,0.2,0.4,-0.8
5.523,-0.3,0.2,0.4,-0.8
5.609,-0.3,0.2,0.4,-0.8
5.738,-0.3,0.2,0.4,-0.8
5.82,-0.3,0.2,0.4,-0.8
5.906,-0.3,0.2,0.4,-0.8
6.013,-0.3,0.2,0.4,-0.8
6.2,-0.3,0.2,0.4,-0.8
6.287,-0.3,0.2,0.4,-0.8
6.329,-0.3,0.2,0.4,-0.8
6.408,-0.3,0.2,0.4,-0.8
6.536,-0.3,0.2,0.4,-0.8
6.61,-0.3,0.2,0.4,-0.8
6.706,-0.3,0.2,0.4,-0.8
6.808,-0.3,0.2,0.3,-0.9
6.942,-0.3,0.2,0.3,-0.9
7.015,-0.3,0.2,0.3,-0.8
7.151,-0.3,0.2,0.3,-0.8
7.261,-0.3,0.2,0.3,-0.9
7.311,-0.3,0.2,0.3,-0.8
7.414,-0.3,0.2,0.3,-0.8
7.533,-0.3,0.2,0.3,-0.8
7.647,-0.3,0.2,0.3,-0.9
7.729,-0.3,0.2,0.3,-0.9
7.825,-0.3,0.2,0.3,-0.9
7.908,-0.3,0.2,0.3,-0.9
8.038,-0.3,0.2,0.3,-0.8
8.141,-0.3,0.2,0.3,-0.9
8.222,-0.3,0.2,0.3,-0.9
8.346,-0.3,0.2,0.3,-0.9
8.505,-0.3,0.2,0.2,-0.9
8.545,-0.1,0.4,-0.0,-0.9
8.701,0.0,0.4,-0.2,-0.9
8.728,0.1,0.4,-0.3,-0.8
8.929,0.1,0.5,-0.4,-0.8
8.946,0.1,0.5,-0.4,-0.8
9.025,0.1,0.5,-0.4,-0.8
9.252,0.1,0.6,-0.4,-0.7
9.272,0.1,0.6,-0.4,-0.7
9.368,0.1,0.6,-0.4,-0.7
9.44,0.1,0.5,-0.4,-0.7
9.564,0.1,0.5,-0.4,-0.7
9.636,0.2,0.5,-0.4,-0.7
9.771,0.1,0.5,-0.4,-0.7
9.839,0.1,0.6,-0.4,-0.7
9.995,0.1,0.6,-0.3,-0.7
10.05,0.2,0.6,-0.4,-0.7
10.226,0.2,0.6,-0.4,-0.7
10.356,0.2,0.6,-0.4,-0.7
10.387,0.2,0.6,-0.4,-0.7
