accel_time_list,accel_x_list,accel_y_list,accel_z_list
0.102,-2.7,-0.3,10.3
0.11,-2.8,-0.9,9.4
0.196,-3.2,-0.6,9.6
0.402,-3.3,-0.2,9.1
0.414,-3.3,0.1,9.0
0.508,-3.5,-0.6,8.9
0.607,-4.0,-1.9,8.3
0.716,-4.9,-3.7,7.6
0.81,-6.2,-3.9,7.0
0.912,-7.8,-4.4,6.0
1.015,-8.5,-2.1,7.0
1.133,-6.7,-2.9,6.2
1.213,-6.7,-3.9,5.6
1.312,-6.5,-3.6,5.8
1.5,-6.6,-3.6,6.3
1.6,-6.5,-3.2,6.5
1.7,-6.5,-3.7,6.3
1.803,-6.3,-3.6,6.5
1.9,-6.3,-3.6,6.7
2.0,-6.2,-3.7,6.7
2.1,-6.2,-3.7,6.7
2.204,-6.1,-3.7,6.8
2.301,-6.0,-3.7,7.0
2.4,-6.0,-3.4,7.0
2.502,-5.8,-3.3,7.1
2.605,-5.7,-3.3,7.1
2.704,-5.5,-3.2,7.4
2.8,-5.5,-2.7,7.7
2.9,-5.4,-2.9,7.7
3.001,-5.4,-2.7,7.9
3.102,-5.1,-2.3,7.9
3.209,-4.5,-2.2,8.0
3.304,-4.1,-1.8,8.5
3.4,-4.7,-0.9,7.9
3.506,-3.8,-0.1,6.6
3.601,0.8,0.5,3.9
3.702,-2.8,5.5,0.0
3.808,28.0,13.3,-6.3
3.901,0.8,0.7,8.5
4.005,-1.2,-2.1,1.2
4.101,0.4,-1.2,-1.0
4.209,11.8,-0.7,27.2
4.301,1.2,-22.8,-0.0
4.401,0.8,-0.2,4.6
4.501,5.9,-4.9,6.4
4.601,4.8,-13.3,2.9
4.704,2.2,-5.5,3.9
4.81,4.1,-5.0,6.1
4.903,3.9,-9.7,6.3
5.006,2.7,-7.1,5.4
5.103,3.9,-5.8,5.4
5.203,4.0,-8.7,5.5
5.303,3.4,-7.8,5.7
5.403,3.4,-6.4,5.2
5.51,3.5,-7.5,5.6
5.607,3.8,-7.8,5.7
5.707,3.4,-7.1,5.2
5.806,3.6,-7.5,5.5
5.903,3.6,-7.7,5.7
6.003,3.3,-7.2,5.6
6.11,3.6,-7.3,5.6
6.214,3.5,-7.7,5.5
6.302,3.7,-7.2,5.9
6.409,3.1,-7.5,6.1
6.52,2.8,-6.9,6.5
6.604,2.6,-5.5,8.3
6.711,3.7,-3.9,6.8
6.779,5.2,5.0,8.8
6.919,6.2,2.6,6.9
7.007,5.9,5.4,6.8
7.105,5.5,4.8,6.5
7.204,5.9,4.1,5.9
7.308,6.3,6.2,7.1
7.404,5.0,5.5,6.2
7.504,5.3,5.4,6.1
7.603,8.9,5.5,6.7
7.705,5.7,4.9,6.5
7.809,5.6,5.1,6.6
7.908,5.5,5.4,5.8
8.011,5.3,5.5,6.1
8.11,6.3,4.2,5.8
8.205,6.9,5.0,6.0
8.305,5.2,5.3,5.8
8.413,5.8,5.6,6.1
8.512,5.0,5.6,6.1
8.605,5.3,5.6,6.3
8.705,5.0,5.6,6.2
8.813,5.5,5.5,6.4
8.91,5.9,5.5,6.1
9.011,5.4,5.0,6.5
9.105,5.0,6.0,6.4
9.214,6.1,5.4,6.5
9.309,6.8,4.9,6.5
9.405,4.9,6.4,6.9
9.512,4.0,6.4,5.3
9.698,3.2,6.6,5.7
9.799,8.0,4.6,6.3
9.899,5.6,6.0,6.8
10.0,5.7,6.0,5.2
10.101,5.9,5.7,5.4
