accel_time_list,accel_x_list,accel_y_list,accel_z_list
1.71,-8.8,-3.0,-0.1
1.802,-9.2,-2.9,-1.0
1.804,-10.6,-2.8,-0.3
1.806,-11.2,-3.5,-0.6
1.812,-10.7,-4.6,-0.8
1.909,-10.7,-2.4,0.7
1.911,-10.6,-1.7,1.4
1.913,-10.1,-1.9,1.4
1.935,-9.4,-1.6,1.5
2.001,-9.1,-2.4,0.4
2.003,-8.7,-2.6,0.1
2.005,-8.8,-2.7,-0.1
2.006,-9.1,-3.0,-0.3
2.101,-9.0,-3.1,-0.1
2.103,-9.5,-2.9,-0.1
2.105,-10.7,-2.6,-0.6
2.106,-11.5,-2.2,-1.1
2.205,-10.5,-2.1,0.0
2.207,-12.9,-1.9,-0.9
2.209,-13.7,-1.7,-1.2
2.21,-12.2,-1.9,-0.8
2.301,-6.0,-3.1,0.8
2.302,-4.1,-3.1,1.3
2.304,-5.3,-2.4,1.5
2.305,-9.2,-2.1,0.3
2.404,-11.8,-3.7,0.7
2.406,-11.0,-2.2,0.5
2.408,-10.4,-1.8,-0.2
2.409,-9.2,-2.5,-0.6
2.526,-6.7,-2.0,0.9
2.528,-7.0,-2.0,0.6
2.529,-7.7,-2.7,-0.6
2.531,-7.6,-3.4,-1.2
2.603,-7.7,-3.4,-0.2
2.605,-9.3,-3.0,-0.0
2.607,-10.6,-2.7,-0.8
2.616,-10.5,-2.6,-0.8
2.697,-9.9,-4.1,-0.0
2.699,-10.1,-4.6,-0.3
2.701,-10.2,-4.8,-0.4
2.702,-12.0,-5.1,0.1
2.803,-13.0,-5.6,-0.0
2.805,-10.3,-5.8,0.6
2.807,-9.0,-5.4,0.2
2.808,-9.3,-4.5,-0.3
2.914,-10.9,-3.2,-0.5
2.918,-10.6,-1.9,0.1
2.92,-10.7,-1.1,1.3
2.922,-9.4,-2.5,0.4
3.001,-8.1,-3.3,1.7
3.003,-9.5,-2.6,1.2
3.012,-9.7,-1.4,-0.1
3.02,-8.9,-1.4,-0.4
3.1,-9.0,-4.2,-1.2
3.102,-9.8,-4.2,-1.7
3.104,-9.1,-3.6,-1.3
3.199,-8.2,-3.3,-0.7
3.203,-9.1,-2.5,-0.1
3.204,-8.7,-2.0,0.1
3.206,-8.0,-2.5,0.5
3.299,-8.7,-3.5,0.4
3.303,-9.5,-3.0,-0.9
3.304,-8.3,-3.2,-0.0
3.306,-7.4,-4.4,1.0
3.399,-7.1,-5.8,1.3
3.402,-6.2,-6.0,1.9
3.412,-5.9,-7.3,3.3
3.414,-5.8,-11.1,5.1
3.499,-6.8,-11.1,4.8
3.502,-6.2,-7.0,5.9
3.505,-4.9,-7.9,5.2
3.508,-4.0,-8.1,5.8
3.599,-3.4,-6.6,5.4
3.602,0.0,-4.7,5.3
3.604,1.3,-3.8,5.0
3.605,3.5,-5.0,3.7
3.703,3.9,-5.1,4.0
3.707,6.8,-5.1,1.1
3.708,8.2,-4.0,-1.9
3.71,10.9,-0.7,-3.6
3.824,13.7,-1.0,-4.5
3.836,7.5,-5.0,-4.0
3.837,3.7,-2.3,-1.6
3.844,-1.5,-0.9,-1.8
3.909,-8.8,-2.8,-2.7
3.912,-7.8,-0.3,1.8
3.914,-3.4,2.6,-0.5
3.916,-6.3,-1.1,-5.0
3.917,-5.9,0.9,-6.0
4.004,-38.8,38.9,39.2
4.009,-38.3,-3.5,25.1
4.01,-24.8,-33.2,-8.1
4.099,13.2,38.9,-6.3
4.102,-16.6,-18.2,16.9
4.104,-6.8,-11.5,23.3
4.106,-6.2,-8.8,11.9
4.224,-1.5,-2.2,1.1
4.235,-6.0,13.4,9.9
4.245,-5.1,5.1,9.5
4.246,-3.7,-14.6,-7.0
4.319,-12.9,-18.4,-1.1
4.322,-4.4,-9.8,9.4
4.324,-2.3,-5.5,7.4
4.325,2.8,-10.0,6.4
4.327,1.1,-13.7,4.2
4.399,-7.4,-11.7,2.5
4.401,-6.5,-2.4,4.9
4.403,3.6,-4.4,7.4
4.503,7.7,-8.7,9.0
4.506,-1.8,-5.1,7.7
4.508,-0.8,0.4,9.5
4.51,0.1,2.7,12.2
4.599,-0.6,1.9,11.0
4.602,-1.1,-3.1,9.4
4.604,0.3,-3.1,9.1
4.606,1.5,-2.7,9.3
4.725,1.7,-0.8,9.8
4.728,-1.3,0.8,10.1
4.73,-2.2,-0.3,9.5
4.731,-0.8,-0.8,9.5
4.801,0.6,-1.2,10.0
4.806,-0.3,-3.2,9.5
4.808,-0.7,-2.2,9.5
4.809,-0.6,-1.2,9.5
4.811,-0.3,-1.2,9.8
4.923,0.2,-1.5,9.9
4.925,-0.1,-1.8,9.7
5.025,-0.7,-1.7,9.6
5.027,-0.5,-1.8,9.4
5.03,-0.2,-1.8,9.7
5.031,-0.3,-1.8,9.9
5.033,-0.3,-1.7,9.7
5.125,-0.4,-1.2,9.5
5.134,-0.0,-1.3,9.9
5.139,0.1,-1.5,9.8
5.14,0.0,-1.5,9.7
5.142,0.0,-1.2,9.6
5.224,-0.1,-1.4,9.8
5.226,-0.2,-1.6,9.8
5.227,-0.1,-1.7,9.8
5.303,-0.3,-1.6,9.6
5.307,-0.4,-1.7,9.6
5.319,-0.3,-1.8,9.5
5.321,-0.2,-1.8,9.6
5.424,-0.2,-1.4,9.6
5.432,-0.3,-1.8,9.5
5.434,-0.2,-2.0,9.5
5.525,-0.3,-2.1,9.1
5.526,-0.1,-2.0,9.2
5.538,0.1,-1.5,10.1
5.54,-0.2,-0.3,9.2
5.542,-0.3,0.6,9.5
5.626,-0.5,1.4,10.4
5.629,-0.9,2.5,9.2
5.63,-0.1,2.5,8.6
5.632,0.9,2.4,8.2
5.723,-0.8,4.1,7.6
5.748,0.6,8.4,5.8
5.749,0.8,10.2,4.3
5.751,0.4,11.8,3.3
5.824,0.1,11.0,3.5
5.836,-0.4,10.1,3.8
5.837,-0.3,8.8,4.3
5.839,0.1,7.7,5.0
5.937,0.1,7.5,5.6
5.97,0.2,8.2,5.1
5.972,-0.1,8.2,4.8
5.974,0.0,8.1,4.6
6.021,-0.1,8.5,4.8
6.032,0.0,8.6,4.7
6.033,-0.1,8.3,4.7
6.102,-0.1,8.7,4.7
6.104,-0.0,8.7,4.6
6.116,-0.1,8.3,4.5
6.118,0.1,8.6,4.9
6.119,-0.1,8.4,5.2
6.23,0.0,8.1,4.9
6.234,0.0,7.9,5.1
6.235,-0.1,8.1,5.2
6.3,-0.3,8.3,4.5
6.301,-0.1,8.8,4.7
6.308,-2.7,8.7,3.9
6.31,-0.2,7.9,3.1
6.319,4.2,6.2,6.0
6.424,3.1,9.2,7.9
6.429,0.4,6.8,5.8
6.432,0.1,7.4,5.2
6.5,0.8,8.4,4.6
6.509,0.9,9.2,4.7
6.523,0.7,7.5,5.5
6.525,0.2,8.0,5.7
6.526,0.9,7.7,5.5
6.622,0.7,7.5,5.3
6.625,0.8,8.2,5.6
6.7,0.4,7.5,5.6
6.702,0.7,8.0,5.7
6.703,0.9,8.1,5.7
6.711,0.8,7.9,5.5
6.713,0.7,7.9,5.3
6.822,0.8,8.1,5.5
6.823,0.0,7.9,5.3
6.831,0.9,8.4,5.6
6.925,1.1,7.9,5.8
6.934,0.9,6.7,5.6
6.936,2.2,8.1,6.3
6.945,1.7,8.0,6.4
6.948,1.4,7.5,6.0
7.033,1.2,6.3,5.6
7.035,1.2,6.6,5.8
7.038,0.7,8.0,6.3
7.04,0.6,7.6,5.9
7.124,0.7,7.8,5.5
7.126,0.9,8.2,5.7
7.131,0.6,7.3,5.5
7.133,1.1,7.7,6.0
7.227,1.1,7.7,6.1
7.229,0.9,8.0,5.7
7.234,0.9,7.9,5.6
7.244,1.1,7.8,5.7
7.33,0.8,7.6,5.8
7.332,0.8,7.8,5.7
7.336,1.3,8.2,5.7
7.338,1.0,7.6,5.5
