orientation_time_list,orientation_s_list,orientation_i_list,orientation_j_list,orientation_k_list
0.002,-0.1,0.5,-0.5,0.7
0.011,-0.1,0.5,-0.5,0.7
0.118,-0.1,0.5,-0.5,0.7
0.123,-0.1,0.5,-0.5,0.7
0.225,-0.1,0.5,-0.5,0.7
0.234,-0.1,0.5,-0.5,0.7
0.244,-0.1,0.5,-0.5,0.7
0.358,-0.1,0.5,-0.5,0.7
0.381,-0.1,0.5,-0.5,0.7
0.386,-0.1,0.5,-0.5,0.7
0.425,-0.1,0.5,-0.5,0.7
0.43,-0.1,0.5,-0.5,0.7
0.529,-0.1,0.5,-0.5,0.7
0.534,-0.1,0.5,-0.5,0.7
0.544,-0.1,0.5,-0.5,0.7
0.663,-0.1,0.5,-0.5,0.7
0.678,-0.1,0.5,-0.5,0.7
0.733,-0.1,0.5,-0.5,0.7
0.748,-0.1,0.5,-0.5,0.7
0.754,-0.1,0.5,-0.5,0.7
0.827,-0.1,0.5,-0.5,0.7
0.832,-0.1,0.5,-0.5,0.7
0.923,-0.1,0.5,-0.5,0.7
0.932,-0.1,0.5,-0.5,0.7
0.95,-0.1,0.5,-0.5,0.7
1.026,-0.1,0.5,-0.5,0.7
1.031,-0.1,0.5,-0.5,0.7
1.128,-0.1,0.5,-0.5,0.7
1.142,-0.1,0.5,-0.5,0.7
1.223,-0.1,0.5,-0.5,0.7
1.228,-0.1,0.5,-0.5,0.7
1.237,-0.1,0.5,-0.5,0.7
1.324,-0.1,0.5,-0.5,0.7
1.329,-0.1,0.5,-0.5,0.7
1.421,-0.1,0.5,-0.5,0.7
1.43,-0.0,0.5,-0.5,0.7
1.439,-0.0,0.5,-0.5,0.7
1.548,-0.0,0.5,-0.5,0.7
1.559,-0.0,0.5,-0.5,0.7
1.656,-0.0,0.5,-0.5,0.7
1.668,-0.0,0.6,-0.5,0.7
1.679,-0.1,0.6,-0.5,0.7
1.725,-0.1,0.6,-0.5,0.7
1.734,-0.1,0.6,-0.5,0.7
1.824,-0.1,0.6,-0.5,0.7
1.829,-0.1,0.5,-0.5,0.7
1.834,-0.0,0.5,-0.5,0.7
1.951,-0.0,0.5,-0.6,0.6
1.962,-0.0,0.5,-0.6,0.6
2.026,0.0,0.5,-0.6,0.6
2.031,0.0,0.5,-0.7,0.6
2.036,0.0,0.5,-0.7,0.5
2.123,0.0,0.5,-0.7,0.5
2.132,0.0,0.5,-0.7,0.5
2.242,0.0,0.4,-0.7,0.5
2.247,0.0,0.4,-0.7,0.6
2.266,0.0,0.4,-0.7,0.6
2.323,0.0,0.4,-0.7,0.6
2.331,-0.0,0.4,-0.6,0.7
2.423,-0.0,0.4,-0.6,0.7
2.427,-0.0,0.4,-0.6,0.6
2.432,-0.0,0.4,-0.6,0.7
2.524,-0.0,0.4,-0.6,0.7
2.533,-0.0,0.4,-0.6,0.7
2.672,-0.0,0.4,-0.7,0.6
2.677,-0.0,0.4,-0.7,0.6
2.685,0.0,0.4,-0.7,0.6
2.726,0.0,0.4,-0.7,0.6
2.731,0.0,0.4,-0.7,0.6
2.817,0.0,0.4,-0.7,0.6
2.822,0.0,0.4,-0.7,0.6
2.92,0.0,0.4,-0.7,0.6
2.932,0.0,0.4,-0.7,0.6
2.937,-0.0,0.4,-0.7,0.6
3.048,-0.1,0.4,-0.7,0.6
3.053,-0.1,0.3,-0.7,0.6
3.119,-0.1,0.3,-0.7,0.6
3.128,-0.1,0.3,-0.7,0.7
3.133,-0.1,0.3,-0.5,0.8
3.223,-0.2,0.3,-0.1,0.9
3.24,-0.2,0.2,0.2,0.9
3.323,-0.2,0.1,0.3,0.9
3.328,-0.2,0.1,0.3,0.9
3.337,-0.2,0.0,0.3,0.9
3.441,-0.2,0.0,0.3,0.9
3.452,-0.2,0.0,0.3,0.9
3.521,-0.2,0.0,0.3,0.9
3.53,-0.2,0.0,0.2,0.9
3.542,-0.2,0.0,0.2,0.9
3.642,-0.2,0.0,0.2,0.9
3.647,-0.2,0.0,0.2,0.9
3.724,-0.2,0.0,0.2,1.0
3.729,-0.2,0.0,0.2,1.0
3.738,-0.2,0.0,0.2,1.0
3.845,-0.2,0.1,0.2,1.0
3.856,-0.2,0.1,0.2,1.0
3.928,-0.2,0.1,0.2,1.0
3.938,-0.2,0.1,0.2,1.0
3.943,-0.2,0.1,0.2,1.0
4.023,-0.2,0.1,0.2,1.0
4.033,-0.2,0.1,0.1,1.0
4.12,-0.2,0.1,0.0,1.0
4.129,-0.2,0.2,-0.2,1.0
4.134,-0.1,0.3,-0.4,0.9
4.248,-0.1,0.3,-0.6,0.7
4.256,-0.0,0.3,-0.6,0.7
4.324,-0.0,0.4,-0.7,0.7
4.329,-0.0,0.4,-0.7,0.7
4.334,-0.0,0.4,-0.6,0.7
4.424,0.0,0.4,-0.6,0.7
4.429,0.0,0.4,-0.6,0.7
4.525,0.0,0.4,-0.6,0.7
4.537,0.0,0.4,-0.6,0.7
4.661,0.0,0.4,-0.6,0.7
4.67,0.0,0.4,-0.6,0.7
4.675,0.0,0.4,-0.6,0.7
4.729,0.0,0.3,-0.6,0.7
4.734,-0.0,0.3,-0.6,0.7
4.823,-0.0,0.3,-0.6,0.7
4.832,-0.1,0.3,-0.6,0.7
4.843,-0.2,0.2,-0.6,0.7
4.956,-0.1,0.2,-0.6,0.7
4.961,-0.2,0.2,-0.6,0.7
5.027,-0.1,0.2,-0.7,0.7
5.032,-0.1,0.2,-0.7,0.7
5.038,-0.1,0.3,-0.7,0.7
5.126,-0.0,0.3,-0.6,0.7
5.136,-0.0,0.3,-0.6,0.7
5.226,-0.1,0.3,-0.6,0.8
